athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
1799,26,Male,association_football,DI,97,5820,6997.01,85.47,0.0,9,0,4.86,25.47,92,68,5.6,6.58,72.13,19.09,725.08
1799,26,Male,association_football,DI,93,5580,1226.6,0.0,0.0,0,0,0.84,18.28,2,0,4.28,0.0,13.19,4.57,110.39
1800,33,Male,association_football,DI,91,5460,4840.42,105.51,0.0,9,0,2.95,21.36,65,36,6.03,5.03,53.19,13.83,548.93
1800,33,Male,american_football,DI-FCS,104,6240,4024.7,23.7,0.0,4,0,2.79,22.55,87,74,6.72,8.57,38.7,12.38,391.69
1800,33,Male,association_football,DI,99,5940,6959.56,268.67,118.11,34,8,5.17,30.03,49,66,5.25,7.1,70.3,17.21,968.84
1801,30,Male,american_football,DI,10,600,525.57,0.0,0.0,0,0,2.76,15.78,6,0,7.03,0.0,52.56,17.5,47.3
1801,30,Male,association_football,DI,69,4140,3909.6,52.12,0.0,4,0,2.71,21.47,63,24,5.33,5.79,56.66,12.62,407.32
1801,30,Male,association_football,DI,105,6300,252.06,0.0,0.0,0,0,0.14,17.16,2,0,3.51,0.0,2.4,0.81,22.69
1801,30,Male,american_football,DI,172,10320,1489.19,127.78,160.34,15,5,0.58,34.26,22,14,6.01,6.35,8.66,1.69,300.15
1802,30,Male,american_football,DI,98,5880,4736.75,230.9,36.58,22,3,2.29,29.31,54,29,5.94,7.81,48.33,7.8,691.39
1802,30,Male,association_football,DI,105,6300,6654.12,28.79,0.0,4,0,3.02,19.71,62,31,6.83,5.41,63.37,15.34,632.92
1802,30,Male,association_football,DI,95,5700,6307.05,64.68,0.0,6,0,3.24,21.76,42,52,4.43,6.5,66.39,14.9,637.52
1802,30,Male,american_football,DI-FCS,102,6120,4751.78,149.23,29.21,21,2,2.98,29.4,103,84,9.88,9.87,46.59,10.12,613.14
1802,30,Male,american_football,DI,32,1920,945.77,5.05,0.0,1,0,1.94,19.4,9,2,4.74,5.21,29.56,9.98,91.58
1803,24,Male,association_football,DI,111,6660,6715.14,191.97,81.67,20,5,3.21,31.41,88,41,7.16,8.01,60.5,10.22,834.61
1803,24,Male,association_football,DI,108,6480,4397.94,0.0,0.0,0,0,2.49,23.02,42,19,5.56,5.79,40.72,10.84,395.81
1803,24,Male,association_football,DI,90,5400,3599.75,142.38,49.64,16,3,2.57,29.69,70,58,6.33,7.15,40.0,8.65,496.84
1803,24,Male,association_football,DI,115,6900,5974.74,188.53,43.97,22,2,3.04,30.3,71,51,5.8,7.5,51.95,10.03,759.12
1804,29,Male,association_football,DI,102,6120,1879.64,98.61,28.93,11,4,1.07,25.96,11,15,5.06,7.3,18.43,4.12,297.12
1804,29,Male,american_football,DI,86,5160,3543.61,263.63,0.0,15,0,2.54,25.68,36,9,6.7,5.04,41.2,9.9,586.48
1804,29,Male,association_football,DI,112,6720,312.97,0.0,0.0,0,0,0.2,18.55,0,0,0.0,0.0,2.79,1.1,28.17
1804,29,Male,association_football,DI,117,7020,8325.18,161.72,90.22,15,4,3.73,30.43,50,52,6.22,7.45,71.16,12.24,942.34
1804,29,Male,association_football,DI,118,7080,6715.16,170.49,40.04,14,2,2.49,26.0,60,37,5.32,5.73,56.91,9.56,792.9
1804,29,Male,association_football,DI,113,6780,6960.87,21.22,0.0,4,0,3.78,20.6,62,28,4.96,5.28,61.6,18.35,652.9
1805,26,Male,american_football,DI,42,2520,1520.24,7.23,0.0,2,0,2.1,21.84,30,13,6.86,5.08,36.2,9.62,146.94
1805,26,Male,association_football,DI,90,5400,5685.74,44.76,14.43,7,1,5.39,24.4,42,45,6.06,5.39,63.17,22.09,569.78
1805,26,Male,association_football,DI,93,5580,1455.36,6.8,0.0,1,0,0.96,18.74,8,7,4.82,4.36,15.65,5.14,139.2
1805,26,Male,american_football,DI,96,5760,2508.24,169.53,0.0,15,0,1.85,17.73,53,47,7.3,5.68,26.13,10.43,407.83
1805,26,Male,association_football,DI,96,5760,4950.94,10.04,0.0,2,0,2.67,19.81,18,5,4.97,4.67,51.57,13.5,458.9
1806,29,Male,association_football,DI,105,6300,6929.74,234.5,106.71,21,8,4.08,28.32,67,46,6.78,6.94,66.0,14.4,908.05
1806,29,Male,american_football,DI-FCS,82,4920,1642.9,80.13,148.9,15,8,1.16,34.08,39,57,9.57,7.87,20.04,3.39,281.18
1806,29,Male,association_football,DI,109,6540,12934.24,287.08,38.13,29,2,6.54,27.09,80,83,5.96,7.51,118.66,24.14,1490.04
1806,29,Male,association_football,DI,88,5280,7743.33,208.75,86.99,16,4,5.57,31.75,61,52,5.57,6.13,87.99,17.56,934.28
1807,20,Male,american_football,DI,65,3900,1871.61,179.25,71.44,16,5,1.31,28.45,23,9,5.96,4.32,28.79,4.61,381.47
1807,20,Male,american_football,DI,85,5100,2346.13,0.0,0.0,0,0,1.56,20.15,36,3,4.37,5.34,27.6,7.76,211.15
1807,20,Male,association_football,DI,126,7560,8036.81,200.79,43.21,18,3,3.89,27.06,72,43,5.62,9.62,63.78,14.39,951.34
1807,20,Male,association_football,DI,115,6900,4110.01,147.87,0.0,22,0,2.12,19.94,87,89,6.52,9.89,35.74,10.64,547.8
1808,27,Male,association_football,DI,84,5040,4989.38,75.35,13.39,7,2,3.58,29.07,41,28,5.39,6.03,59.4,12.33,539.41
1808,27,Male,american_football,DI,124,7440,4460.13,59.98,0.0,4,0,2.04,24.8,20,4,5.05,4.18,35.97,8.22,463.49
1808,27,Male,association_football,DI,94,5640,4843.25,162.36,113.58,17,6,3.34,31.75,62,56,6.17,9.59,51.52,10.53,639.21
1808,27,Male,association_football,DI,93,5580,4367.18,14.85,0.0,2,0,2.65,22.58,68,49,9.23,7.14,46.96,11.73,410.4
1808,27,Male,association_football,DI,133,7980,9797.27,221.06,79.87,20,4,4.92,28.49,117,95,5.55,7.65,73.66,17.26,1137.58
1809,22,Male,association_football,DI,103,6180,10268.11,428.24,151.54,29,9,6.13,22.56,89,80,6.93,7.31,99.69,27.19,1401.62
1809,22,Male,association_football,DI,117,7020,5943.69,7.41,0.0,2,0,3.11,21.62,44,26,5.79,8.0,50.8,14.38,546.15
1809,22,Male,association_football,DI,94,5640,11368.75,277.02,33.69,34,6,6.78,27.11,52,55,5.42,7.65,120.94,25.0,1364.21
1809,22,Male,association_football,DI,70,4200,7166.08,334.43,24.57,25,2,5.85,27.36,42,80,5.02,6.97,102.37,21.36,1003.99
1809,22,Male,association_football,DI,301,18060,16152.95,188.34,43.71,16,5,2.97,30.52,41,23,7.23,6.29,53.66,9.74,1675.01
1810,20,Male,american_football,DI,101,6060,4290.33,12.9,0.0,1,0,2.51,22.73,44,13,6.26,5.18,42.48,11.03,399.77
1810,20,Male,association_football,DI,97,5820,5654.1,76.0,0.0,6,0,3.84,22.19,77,47,5.69,6.29,58.29,17.29,590.0
1810,20,Male,association_football,DI,77,4620,423.01,0.0,0.0,0,0,0.29,1.72,0,0,0.0,0.0,5.49,16.84,38.07
1810,20,Male,association_football,DI,112,6720,8544.94,223.56,0.0,21,0,4.64,24.55,52,64,5.78,6.28,76.29,18.91,1011.79
1811,35,Male,association_football,DI,99,5940,7078.35,381.03,99.22,33,8,4.79,27.23,58,73,6.36,8.22,71.5,17.59,1076.3
1811,35,Male,american_football,DI,93,5580,1528.24,21.41,0.0,2,0,0.88,22.3,18,4,7.22,5.12,16.43,3.95,160.72
1811,35,Male,american_football,DI-FCS,74,4440,2280.11,112.37,242.54,17,10,1.39,26.92,24,40,7.81,7.52,30.81,5.17,381.94
1811,35,Male,association_football,DI,123,7380,7033.77,8.96,0.0,1,0,3.41,26.12,42,20,6.14,5.53,57.19,13.07,643.18
1812,27,Male,association_football,DI,77,4620,4429.85,18.09,0.0,2,0,3.75,26.41,58,27,5.97,5.73,57.53,14.19,418.93
1812,27,Male,american_football,DI,141,8460,6713.74,169.78,6.86,15,1,2.5,25.19,68,20,5.99,6.12,47.62,9.94,789.98
1812,27,Male,association_football,DI,75,4500,5046.56,221.74,58.55,21,7,4.01,29.08,63,71,6.73,8.94,67.29,13.78,723.36
1812,27,Male,association_football,DI,115,6900,2053.96,21.65,0.0,1,0,0.98,21.86,18,4,5.53,4.63,17.86,4.48,206.46
1813,21,Male,association_football,DI,116,6960,4214.95,130.76,0.0,21,0,2.29,21.52,74,89,5.9,9.74,36.34,10.66,538.3
1813,21,Male,association_football,DI,99,5940,6022.48,82.15,59.93,12,3,3.24,30.94,59,44,8.7,8.67,60.83,10.46,652.33
1813,21,Male,american_football,DI,55,3300,2221.08,76.5,0.0,12,0,2.07,24.05,72,38,5.53,8.2,40.38,8.59,293.21
1813,21,Male,association_football,DI,153,9180,5601.46,0.0,0.0,0,0,2.65,16.15,17,6,4.86,4.61,36.61,16.41,504.13
1813,21,Male,association_football,DI,90,5400,2137.95,0.0,0.0,0,0,1.65,17.41,85,34,7.82,8.23,23.75,9.51,192.42
1814,25,Male,american_football,DI-FCS,110,6600,4588.7,14.76,0.0,2,0,2.24,19.54,56,76,9.43,8.05,41.72,11.45,430.68
1814,25,Male,association_football,DI,77,4620,5089.34,52.87,0.0,8,0,4.01,24.11,41,34,5.01,6.1,66.1,16.62,520.92
1814,25,Male,american_football,DI-FCS,81,4860,2951.81,185.83,0.0,26,0,2.16,24.16,65,79,7.8,10.0,36.44,8.92,485.53
1814,25,Male,american_football,DI-FCS,98,5880,1704.43,21.11,0.0,3,0,1.02,21.88,46,32,5.33,5.85,17.39,4.68,178.6
1814,25,Male,association_football,DI,128,7680,5769.67,109.37,61.37,9,4,2.46,27.97,48,30,5.97,4.62,45.08,8.79,653.09
1814,25,Male,american_football,DI,125,7500,6499.28,146.65,13.46,23,2,3.35,28.95,104,55,6.52,5.53,51.99,11.58,770.91
1815,25,Male,american_football,DI,82,4920,1946.32,134.09,61.43,13,4,1.38,26.9,37,11,6.45,6.33,23.74,5.14,338.02
1815,25,Male,american_football,DI,68,4080,1729.98,59.68,0.0,5,0,1.75,24.51,20,4,7.17,5.89,25.44,7.14,220.06
1815,25,Male,american_football,DI,69,4140,1498.3,135.65,33.97,12,4,1.56,24.93,18,5,7.17,6.08,21.71,6.27,298.2
1816,26,Male,association_football,DI,78,4680,4343.98,18.05,0.0,2,0,3.12,22.39,74,42,4.92,5.25,55.69,13.93,410.56
1816,26,Male,association_football,DI,90,5400,7030.65,213.56,25.71,18,1,4.3,26.21,70,68,5.62,7.32,78.12,16.4,865.89
1816,26,Male,association_football,DI,118,7080,6089.89,256.4,0.0,23,0,2.84,25.76,52,26,5.73,4.45,51.61,11.01,824.61
1816,26,Male,association_football,DI,100,6000,10493.65,401.65,72.08,40,7,6.7,25.83,83,93,5.84,6.68,104.94,25.95,1414.6
1816,26,Male,association_football,DI,105,6300,3625.5,136.93,26.82,16,2,1.88,29.87,35,33,4.94,4.98,34.53,6.3,488.73
1816,26,Male,american_football,DI,97,5820,5033.84,65.05,22.21,7,2,2.92,26.93,49,30,6.09,9.25,51.9,10.83,533.46
1817,28,Male,association_football,DI,88,5280,5876.59,33.23,0.0,4,0,4.17,22.69,52,55,5.37,6.23,66.78,18.38,567.03
1817,28,Male,american_football,DI,79,4740,1972.94,126.54,25.25,13,4,1.65,26.41,43,27,7.15,7.3,24.97,6.23,333.82
1817,28,Male,association_football,DI,97,5820,9853.88,219.8,28.67,24,4,5.44,27.18,47,57,6.54,6.62,101.59,20.01,1147.46
1818,22,Male,association_football,DI,98,5880,3374.82,0.0,0.0,0,0,2.05,16.96,31,21,6.01,5.93,34.44,12.11,303.73
1818,22,Male,association_football,DI,77,4620,5205.8,102.77,11.14,9,1,3.83,28.06,53,37,4.99,6.76,67.61,13.64,583.28
1818,22,Male,association_football,DI,125,7500,8257.65,285.71,29.14,26,2,3.56,23.05,67,38,6.0,6.53,66.06,15.46,1060.28
1818,22,Male,american_football,DI,69,4140,3543.51,379.31,110.4,32,9,3.37,28.13,54,26,7.16,7.02,51.36,11.96,761.17
1818,22,Male,association_football,DI,70,4200,994.56,0.0,0.0,0,0,0.85,11.5,8,2,5.58,4.64,14.21,7.38,89.51
1818,22,Male,american_football,DI,87,5220,4255.35,300.44,43.58,22,3,3.31,30.35,61,25,5.89,5.15,48.91,10.91,709.32
1819,24,Male,association_football,DI,112,6720,6518.12,150.07,17.64,12,2,4.18,25.4,77,57,6.24,6.36,58.2,16.47,754.09
1819,24,Male,association_football,DI,116,6960,7898.3,164.34,112.16,16,4,3.72,32.48,59,45,6.48,7.21,68.09,11.45,906.49
1819,24,Male,american_football,DI-FCS,101,6060,3235.64,47.88,0.0,6,0,1.99,21.6,72,54,9.19,9.05,32.04,9.23,347.21
1820,27,Male,american_football,DI-FCS,94,5640,1742.34,0.0,0.0,0,0,1.17,19.3,42,19,5.64,5.8,18.54,6.06,156.81
1820,27,Male,american_football,DI,87,5220,4147.21,452.26,31.24,29,3,3.3,27.52,57,34,6.41,8.92,47.67,11.98,851.33
1820,27,Male,american_football,DI,51,3060,2072.73,260.62,56.94,31,8,2.14,28.69,38,25,6.75,7.77,40.64,7.47,515.35
1821,26,Male,association_football,DI,74,4440,4084.25,37.4,0.0,4,0,4.14,21.69,46,30,4.89,8.33,55.19,19.1,409.89
1821,26,Male,association_football,DI,94,5640,818.99,0.0,0.0,0,0,0.59,3.84,0,0,0.0,0.0,8.71,15.28,73.71
1821,26,Male,association_football,DI,82,4920,6204.82,152.86,0.0,10,0,4.44,25.12,59,34,6.04,6.15,75.67,17.66,716.55
1822,26,Male,american_football,DI-FCS,135,8100,4698.05,78.92,0.0,7,0,1.9,23.69,94,84,8.99,9.13,34.8,8.02,507.34
1822,26,Male,american_football,DI-FCS,126,7560,5550.64,221.36,26.0,18,3,2.7,23.14,93,66,8.78,6.82,44.05,11.65,746.96
1822,26,Male,american_football,DI-FCS,114,6840,5847.57,430.77,220.0,49,16,2.68,31.7,110,113,9.86,9.89,51.29,8.46,1075.05
1822,26,Male,american_football,DI,33,1980,1136.25,86.7,0.0,10,0,2.31,20.7,16,2,7.34,4.29,34.43,11.15,200.34
1823,25,Male,american_football,DI-FCS,106,6360,4735.24,139.08,26.54,21,2,2.73,31.44,110,75,9.58,9.9,44.67,8.69,601.45
1823,25,Male,association_football,DI,90,5400,4201.83,47.51,9.95,7,1,3.39,23.2,57,30,8.15,6.47,46.69,14.6,439.69
1823,25,Male,association_football,DI,102,6120,4891.29,0.0,0.0,0,0,3.65,16.12,13,4,5.49,3.38,47.95,22.63,440.22
1823,25,Male,association_football,DI,126,7560,5567.4,22.34,0.0,5,0,2.83,24.03,37,47,6.1,6.62,44.19,11.76,531.17
1823,25,Male,american_football,DI,93,5580,1973.4,4.12,0.0,1,0,1.04,20.24,54,28,5.95,6.56,21.22,5.13,183.29
1823,25,Male,american_football,DI-FCS,128,7680,6387.23,247.13,122.86,34,13,2.89,32.05,108,116,9.99,8.06,49.9,9.02,915.69
1824,21,Male,american_football,DI,83,4980,4139.84,297.65,39.45,21,3,2.93,31.06,58,27,6.56,5.04,49.88,9.45,694.61
1824,21,Male,association_football,DI,91,5460,2696.71,34.1,0.0,4,0,1.67,23.12,32,7,5.13,4.32,29.63,7.2,281.72
1824,21,Male,association_football,DI,109,6540,6208.93,52.29,0.0,6,0,3.78,22.11,55,46,5.81,6.95,56.96,17.08,617.19
1824,21,Male,association_football,DI,120,7200,5944.33,186.0,38.66,15,2,2.92,26.85,73,62,5.44,6.01,49.54,10.87,740.16
1824,21,Male,association_football,DI,98,5880,7787.26,96.66,0.0,10,0,3.89,24.51,99,63,6.79,6.73,79.46,15.87,807.17
1824,21,Male,association_football,DI,113,6780,6658.49,85.57,26.17,8,3,3.23,28.09,56,22,5.69,4.51,58.92,11.51,704.86
1825,18,Male,association_football,DI,74,4440,4644.97,51.0,0.0,8,0,4.39,25.04,43,33,5.21,5.83,62.77,17.53,479.98
1825,18,Male,american_football,DI-FCS,105,6300,4691.38,584.08,103.62,45,13,2.74,29.7,92,119,7.79,8.19,44.68,9.24,1091.97
1825,18,Male,association_football,DI,90,5400,4978.96,110.03,0.0,12,0,2.99,24.28,136,112,9.86,7.29,55.32,12.32,570.73
1825,18,Male,association_football,DI,118,7080,6242.55,62.72,0.0,6,0,3.48,26.83,52,37,6.17,6.05,52.9,12.98,630.79
1825,18,Male,association_football,DI,101,6060,544.41,8.42,0.0,1,0,0.34,24.0,1,2,3.49,4.01,5.39,1.42,58.57
1826,22,Male,association_football,DI,82,4920,4769.12,72.09,0.0,6,0,3.25,22.76,61,30,6.46,4.74,58.16,14.28,506.39
1826,22,Male,american_football,DI,39,2340,1818.06,506.32,0.0,55,0,2.93,24.64,23,3,4.77,5.02,46.62,11.88,730.21
1826,22,Male,american_football,DI,121,7260,3592.56,4.77,0.0,1,0,1.78,21.72,44,10,8.93,9.46,29.69,8.2,329.99
1827,25,Male,american_football,DI,52,3120,2003.14,289.65,226.05,36,21,2.45,28.72,42,30,9.08,7.98,38.52,8.52,596.28
1827,25,Male,american_football,DI,44,2640,1575.61,3.71,0.0,1,0,1.81,20.8,28,13,6.14,4.98,35.81,8.7,147.15
1827,25,Male,association_football,DI,116,6960,7811.85,195.87,50.91,19,2,4.05,28.77,84,84,4.93,7.28,67.34,14.06,926.08
1827,25,Male,american_football,DI,99,5940,3020.09,217.26,27.63,23,2,1.73,25.31,49,20,6.67,8.64,30.51,6.84,522.32
1827,25,Male,association_football,DI,189,11340,7773.01,238.95,50.73,22,5,2.13,29.74,77,60,7.94,4.89,41.13,7.18,975.81
1827,25,Male,association_football,DI,87,5220,5162.49,228.47,15.06,16,2,2.83,23.34,48,71,5.38,8.54,59.34,12.12,710.07
1828,28,Male,association_football,DI,92,5520,7763.83,84.09,14.44,12,2,4.66,25.6,97,80,5.58,6.29,84.39,18.19,806.8
1828,28,Male,american_football,DI,96,5760,3909.69,123.6,42.01,16,5,2.39,30.22,86,50,6.55,7.7,40.73,7.91,517.4
1828,28,Male,association_football,DI,89,5340,4537.49,69.82,0.0,10,0,3.17,25.63,85,71,8.61,10.0,50.98,12.37,491.29
1828,28,Male,american_football,DI,76,4560,3953.84,101.09,10.01,11,2,2.98,26.75,49,25,5.34,6.3,52.02,11.14,475.8
1829,30,Male,association_football,DI,83,4980,3745.9,58.63,0.0,6,0,2.49,22.79,32,32,5.8,6.69,45.13,10.91,401.66
1829,30,Male,association_football,DI,93,5580,1196.97,0.0,0.0,0,0,0.64,6.56,0,0,0.0,0.0,12.87,9.73,107.73
1829,30,Male,american_football,DI,151,9060,1075.33,24.64,98.44,4,3,0.42,33.02,10,8,5.81,7.82,7.12,1.28,138.38
1829,30,Male,american_football,DI-FCS,103,6180,4171.16,241.58,34.54,23,3,2.47,28.12,84,72,9.99,10.0,40.5,8.78,653.45
1829,30,Male,american_football,DI,63,3780,2607.09,281.39,5.73,35,1,2.37,29.0,47,34,8.29,7.73,41.38,8.17,561.07
1830,23,Male,american_football,DI,97,5820,2918.6,0.0,0.0,0,0,1.67,16.47,60,38,6.79,9.89,30.09,10.11,262.67
1830,23,Male,american_football,DI,330,19800,8203.86,8.01,0.0,1,0,1.63,20.35,38,17,5.6,4.03,24.86,8.02,747.16
1830,23,Male,american_football,DI-FCS,77,4620,2528.18,177.77,5.58,12,1,1.67,23.82,35,26,7.98,9.42,32.83,6.99,416.71
1830,23,Male,american_football,DI,93,5580,3277.27,0.0,0.0,0,0,2.07,16.66,56,3,5.76,4.59,35.24,12.46,294.95
1830,23,Male,association_football,DI,106,6360,4065.73,17.94,0.0,3,0,2.43,20.82,30,26,6.06,5.14,38.36,11.66,388.01
1831,26,Male,association_football,DI,116,6960,6242.27,121.25,55.01,10,3,3.15,26.71,41,28,4.7,5.39,53.81,11.8,701.17
1831,26,Male,association_football,DI,105,6300,1099.95,15.05,0.0,1,0,0.72,21.13,7,9,5.42,6.17,10.48,3.43,114.38
1831,26,Male,american_football,DI,42,2520,1067.46,0.0,0.0,0,0,1.52,18.87,18,13,5.34,4.18,25.42,8.05,96.07
1832,25,Male,american_football,DI,114,6840,3814.93,8.12,0.0,2,0,2.67,20.94,68,20,7.9,7.24,33.46,12.77,354.33
1832,25,Male,association_football,DI,85,5100,4817.19,71.06,30.81,13,3,4.11,28.69,34,23,6.42,8.62,56.67,14.31,534.44
1832,25,Male,association_football,DI,76,4560,4014.02,60.41,16.96,6,1,3.42,29.7,46,27,5.63,8.51,52.82,11.52,432.88
1833,24,Male,american_football,DI,53,3180,2031.22,371.59,73.35,35,7,2.24,29.94,47,23,7.51,7.68,38.32,7.49,615.79
1833,24,Male,american_football,DI,74,4440,3292.38,148.61,0.0,11,0,3.09,21.71,37,16,5.49,5.88,44.49,14.23,452.24
1833,24,Male,association_football,DI,69,4140,4177.7,30.13,0.0,3,0,3.56,20.74,53,28,6.02,4.82,60.55,17.15,409.28
1833,24,Male,association_football,DI,129,7740,3538.22,0.0,0.0,0,0,1.97,17.83,55,8,6.62,4.84,27.43,11.04,318.44
1834,32,Male,association_football,DI,89,5340,4340.68,51.38,0.0,6,0,2.78,26.32,38,21,5.72,6.74,48.77,10.55,449.08
1834,32,Male,association_football,DI,87,5220,7701.67,77.63,71.03,11,3,5.1,31.6,60,28,6.5,5.63,88.52,16.13,798.68
1834,32,Male,association_football,DI,123,7380,7187.24,94.22,0.0,7,0,3.54,24.82,45,29,5.36,6.08,58.43,14.28,745.35
1834,32,Male,american_football,DI,101,6060,7611.11,139.89,110.09,19,10,3.96,34.4,70,50,7.09,7.48,75.36,11.52,886.95
1835,27,Male,association_football,DI,119,7140,4327.26,19.25,0.0,4,0,2.66,22.39,106,50,6.67,6.0,36.36,11.87,414.6
1835,27,Male,american_football,DI,62,3720,1568.43,232.33,15.23,30,3,1.53,24.61,37,24,8.55,5.6,25.3,6.24,422.71
1835,27,Male,association_football,DI,192,11520,8971.12,277.47,57.65,25,5,2.62,25.81,57,47,6.2,7.31,46.72,10.14,1127.4
1835,27,Male,association_football,DI,89,5340,4328.15,51.43,7.17,6,1,3.3,27.32,85,74,9.99,7.08,48.63,12.07,451.67
1835,27,Male,association_football,DI,90,5400,7820.66,87.46,0.0,9,0,4.87,26.42,58,65,7.24,7.87,86.9,18.42,801.1
1836,21,Male,association_football,DI,37,2220,4724.86,208.65,31.73,26,3,7.24,22.98,32,36,5.08,7.19,127.7,31.52,676.65
1836,21,Male,association_football,DI,116,6960,8251.37,158.83,11.26,20,2,4.18,25.56,57,50,4.92,5.58,71.13,16.36,934.04
1836,21,Male,american_football,DI,64,3840,1125.0,219.8,0.0,20,0,1.5,20.96,21,7,5.96,6.22,17.58,7.17,339.51
1836,21,Male,association_football,DI,127,7620,2730.11,0.0,0.0,0,0,1.51,16.93,30,8,5.93,7.36,21.5,8.89,245.71
1836,21,Male,american_football,DI,74,4440,1734.77,0.0,0.0,0,0,1.23,19.19,29,13,5.84,5.56,23.44,6.4,156.13
1837,27,Male,american_football,DI-FCS,132,7920,4242.57,23.2,0.0,5,0,1.78,19.41,46,79,5.81,8.12,32.14,9.18,412.96
1837,27,Male,association_football,DI,103,6180,7574.82,106.25,0.0,10,0,4.24,27.67,55,76,5.28,8.25,73.54,15.32,797.64
1837,27,Male,association_football,DI,119,7140,7302.53,105.5,0.0,11,0,4.01,23.44,29,28,5.36,4.54,61.37,17.1,774.27
1837,27,Male,american_football,DI,124,7440,4524.25,177.74,4.88,17,1,2.33,25.74,47,28,6.46,6.55,36.49,9.06,604.98
1837,27,Male,american_football,DI-FCS,83,4980,4279.91,28.45,0.0,4,0,3.28,23.2,97,68,8.79,7.05,51.57,14.13,419.14
1838,24,Male,american_football,DI,66,3960,2617.2,139.08,57.59,17,2,2.44,30.18,23,28,5.99,6.7,39.65,8.09,402.65
1838,24,Male,american_football,DI,52,3120,2296.46,906.62,0.0,73,0,2.58,28.77,21,13,5.52,6.12,44.16,8.97,1168.71
1838,24,Male,association_football,DI,113,6780,5616.5,87.79,64.11,10,5,2.75,26.81,56,42,4.89,6.39,49.7,10.24,623.48
1839,20,Male,association_football,DI,39,2340,4826.52,188.48,13.73,21,2,6.06,26.74,36,53,5.47,5.65,123.76,22.67,654.22
1839,20,Male,american_football,DI,77,4620,1748.51,185.36,0.0,20,0,1.72,24.97,32,1,6.18,3.0,22.71,6.91,365.09
1839,20,Male,association_football,DI,85,5100,7062.31,99.97,3.65,10,1,4.49,25.94,36,40,5.37,5.99,83.09,17.32,748.81
1839,20,Male,association_football,DI,89,5340,1241.7,23.17,0.0,1,0,0.89,22.64,4,3,5.29,3.24,13.95,3.93,134.42
1839,20,Male,american_football,DI,103,6180,4709.47,196.85,0.0,29,0,2.52,22.91,39,36,7.84,7.42,45.72,10.98,658.99
1839,20,Male,american_football,DI,68,4080,2568.55,298.19,147.44,31,12,2.39,27.64,44,15,5.73,4.09,37.77,8.65,610.85
1840,25,Male,association_football,DI,98,5880,3416.76,134.21,38.37,15,3,1.92,31.54,30,36,5.39,8.24,34.86,6.09,472.59
1840,25,Male,association_football,DI,115,6900,5073.55,163.58,110.62,20,8,2.54,32.94,37,40,4.73,5.6,44.12,7.71,674.24
1840,25,Male,association_football,DI,114,6840,8726.01,285.46,91.58,36,8,3.8,28.79,65,83,6.11,6.89,76.54,13.2,1144.66
1840,25,Male,american_football,DI-FCS,93,5580,3205.52,100.86,0.0,11,0,2.09,21.23,69,62,8.43,9.15,34.47,9.85,400.42
1841,26,Male,american_football,DI-FCS,80,4800,2188.06,192.56,112.25,16,9,1.58,27.5,35,46,8.65,9.91,27.35,5.73,440.34
1841,26,Male,association_football,DI,82,4920,4881.74,137.88,4.24,14,1,3.05,26.64,57,39,5.72,7.31,59.53,11.43,596.68
1841,26,Male,american_football,DI-FCS,107,6420,5999.55,581.17,123.53,45,9,3.52,28.31,133,133,8.54,7.96,56.07,12.42,1191.53
1841,26,Male,association_football,DI,93,5580,4306.31,24.2,0.0,4,0,2.88,24.04,94,73,6.93,9.31,46.3,11.96,417.89
1841,26,Male,association_football,DI,102,6120,236.65,0.0,0.0,0,0,0.15,3.29,0,0,0.0,0.0,2.32,4.42,21.3
1841,26,Male,association_football,DI,83,4980,5267.04,63.86,5.57,8,1,3.48,24.64,26,23,4.99,5.09,63.46,14.14,551.5
1842,26,Male,association_football,DI,81,4860,3819.96,0.0,0.0,0,0,3.69,21.68,38,17,4.81,7.99,47.16,17.03,343.8
1842,26,Male,association_football,DI,88,5280,4559.57,24.25,0.0,2,0,3.02,24.02,64,25,9.19,7.05,51.81,12.56,436.11
1842,26,Male,american_football,DI,55,3300,1258.64,305.8,26.82,28,2,1.55,28.09,39,16,5.51,5.58,22.88,5.52,450.87
1843,29,Male,association_football,DI,107,6420,309.63,0.0,0.0,0,0,0.13,17.26,5,3,4.16,3.33,2.89,0.75,27.87
1843,29,Male,association_football,DI,53,3180,2607.87,0.0,0.0,0,0,2.72,15.42,9,6,4.08,4.32,49.21,17.62,234.71
1843,29,Male,american_football,DI,94,5640,2493.82,0.0,0.0,0,0,1.4,18.54,55,16,7.58,5.86,26.53,7.55,224.44
1843,29,Male,association_football,DI,125,7500,6530.59,127.75,0.0,14,0,4.05,25.53,46,23,4.55,6.74,52.24,15.86,730.15
1843,29,Male,association_football,DI,100,6000,4169.03,66.49,22.78,9,3,2.57,26.27,41,70,7.3,8.62,41.69,9.8,464.75
1843,29,Male,association_football,DI,123,7380,7505.44,136.19,0.0,10,0,4.46,26.53,68,56,4.49,6.2,61.02,16.8,818.4
1844,25,Male,association_football,DI,85,5100,6033.91,78.76,4.98,9,1,4.11,26.67,52,60,4.85,9.3,70.99,15.42,636.68
