athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
1922,19,Female,association_football,DI,86,5160,1732.9,6.21,0.0,1,0,1.6,19.33,26,8,4.56,4.56,20.15,8.26,163.3
1923,21,Female,association_football,DI,95,5700,1169.23,22.37,0.0,3,0,0.79,18.64,8,6,4.03,5.12,12.31,4.26,131.08
1923,21,Female,association_football,DI,93,5580,5404.9,0.0,0.0,0,0,3.43,18.14,38,37,5.93,6.04,58.12,18.93,486.44
1923,21,Female,association_football,DI,98,5880,3518.44,21.95,0.0,2,0,2.14,19.69,30,24,4.71,6.56,35.9,10.88,340.33
1923,21,Female,association_football,DI,79,4740,5072.49,11.05,0.0,2,0,3.91,18.32,23,32,4.45,4.23,64.21,21.35,470.61
1924,23,Female,association_football,DI,75,4500,2192.05,0.0,0.0,0,0,1.91,19.39,15,23,5.76,5.62,29.23,9.87,197.28
1924,23,Female,association_football,DI,96,5760,1399.96,12.56,0.0,1,0,1.0,22.76,7,5,3.58,4.32,14.58,4.4,139.26
1924,23,Female,association_football,DI,90,5400,3140.95,7.72,0.0,1,0,2.04,18.82,16,17,4.17,8.01,34.9,10.83,291.41
1924,23,Female,association_football,DI,118,7080,5723.87,139.57,1323.32,15,52,2.29,42.3,35,18,4.22,5.87,48.51,5.42,878.79
1925,21,Female,association_football,DI,62,3720,2227.13,0.0,0.0,0,0,1.88,16.91,26,6,5.68,5.11,35.92,11.13,200.44
1925,21,Female,association_football,DI,119,7140,5088.87,37.71,0.0,3,0,2.51,21.12,17,16,4.95,5.93,42.76,11.88,498.49
1925,21,Female,association_football,DI,92,5520,5530.11,73.91,27.3,9,3,3.2,21.8,25,30,4.64,6.13,60.11,14.69,594.4
1925,21,Female,association_football,DI,86,5160,4456.24,16.04,0.0,2,0,2.86,18.19,42,33,5.28,4.89,51.82,15.7,419.05
1925,21,Female,association_football,DI,77,4620,4342.81,211.01,24.76,13,1,3.69,22.34,25,30,4.81,5.33,56.4,16.52,610.93
1926,27,Female,association_football,DI,113,6780,3057.62,19.07,0.0,2,0,1.36,24.2,15,14,4.57,5.7,27.06,5.6,295.99
1926,27,Female,association_football,DI,104,6240,201.2,0.0,0.0,0,0,0.11,7.62,1,1,3.36,4.76,1.93,1.44,18.11
1926,27,Female,association_football,DI,106,6360,4202.21,6.81,0.0,1,0,2.57,18.3,26,23,5.8,5.72,39.64,14.05,386.45
1927,22,Female,association_football,DI,121,7260,5545.45,38.45,0.0,3,0,2.42,20.45,22,18,4.73,5.47,45.83,11.86,539.66
1927,22,Female,association_football,DI,122,7320,4985.58,30.67,0.0,4,0,2.42,21.7,27,22,5.8,5.62,40.87,11.14,484.2
1927,22,Female,association_football,DI,95,5700,2202.51,28.58,11.71,4,2,1.95,26.15,27,20,5.47,7.16,23.18,7.46,240.85
1927,22,Female,association_football,DI,121,7260,3143.53,216.97,1800.99,21,38,1.4,42.98,5,6,2.72,3.82,25.98,3.26,671.45
1927,22,Female,association_football,DI,85,5100,7660.47,213.47,66.4,17,4,4.0,21.53,56,42,6.44,7.34,90.12,18.56,932.65
1927,22,Female,association_football,DI,80,4800,2094.56,4.36,0.0,1,0,1.79,17.92,33,20,4.54,4.54,26.18,9.96,194.23
1928,20,Female,association_football,DI,123,7380,6241.92,127.47,55.84,15,5,3.24,25.68,70,55,6.91,6.81,50.75,12.6,726.69
1928,20,Female,association_football,DI,89,5340,8547.34,99.78,34.39,11,4,4.78,24.11,33,60,5.71,6.4,96.04,19.83,896.62
1928,20,Female,association_football,DI,121,7260,6422.07,48.12,0.0,5,0,3.38,21.8,55,28,6.67,6.72,53.07,15.5,630.65
1928,20,Female,association_football,DI,95,5700,4351.05,264.66,30.21,30,5,2.64,27.58,34,32,4.99,9.04,45.8,9.57,711.12
1928,20,Female,association_football,DI,96,5760,9056.6,333.65,39.09,51,6,5.86,24.09,44,44,5.37,5.45,94.34,24.32,1242.47
1929,28,Female,association_football,DI,90,5400,6340.91,164.0,38.12,18,4,4.66,25.7,31,54,4.11,7.35,70.45,18.13,771.38
1929,28,Female,association_football,DI,115,6900,563.2,0.0,0.0,0,0,0.31,6.17,0,0,0.0,0.0,4.9,5.03,50.69
1929,28,Female,association_football,DI,96,5760,2916.93,39.97,0.0,4,0,2.38,21.83,24,25,5.29,5.62,30.38,10.88,307.03
1930,22,Female,association_football,DI,125,7500,8651.82,131.38,87.65,19,6,4.41,26.12,36,32,5.98,5.76,69.21,16.9,956.66
1930,22,Female,association_football,DI,90,5400,4393.69,5.79,0.0,1,0,2.27,18.93,37,41,5.73,7.86,48.82,11.97,402.64
1930,22,Female,association_football,DI,90,5400,3348.19,62.11,0.0,4,0,2.32,20.5,24,10,5.62,4.87,37.2,11.3,365.01
1931,18,Female,association_football,DI,78,4680,3906.38,141.43,0.0,10,0,2.95,21.33,18,18,4.99,4.87,50.08,13.84,498.7
1931,18,Female,association_football,DI,107,6420,10041.95,90.13,22.25,12,2,5.61,23.7,49,72,5.35,6.51,93.85,23.69,1017.07
1931,18,Female,association_football,DI,118,7080,4565.79,19.78,10.49,3,1,2.55,24.54,41,25,6.05,5.89,38.69,10.38,438.68
1932,25,Female,association_football,DI,82,4920,3365.85,17.52,0.0,2,0,2.84,19.88,41,24,4.48,5.99,41.05,14.27,322.13
1932,25,Female,association_football,DI,55,3300,3434.2,321.39,67.98,20,6,3.98,24.54,22,7,5.51,4.81,62.44,16.21,664.68
1932,25,Female,association_football,DI,109,6540,2725.44,17.73,4.35,3,1,1.24,23.45,22,26,4.37,5.1,25.0,5.27,270.44
1932,25,Female,association_football,DI,86,5160,2871.03,0.0,0.0,0,0,2.08,17.19,20,13,4.85,4.76,33.38,12.11,258.39
1932,25,Female,association_football,DI,99,5940,4280.55,14.59,0.0,2,0,2.34,24.21,30,22,7.01,5.67,43.24,9.66,401.83
1933,19,Female,association_football,DI,93,5580,978.69,0.0,0.0,0,0,0.55,12.59,2,4,4.29,3.48,10.52,4.39,88.08
1933,19,Female,association_football,DI,63,3780,1335.03,7.88,1084.78,1,21,1.57,39.31,0,2,0.0,2.65,21.19,4.0,212.21
1933,19,Female,association_football,DI,95,5700,4896.98,70.94,11.8,12,3,3.04,25.74,40,56,7.79,7.32,51.55,11.8,541.82
1933,19,Female,association_football,DI,102,6120,3709.54,77.27,91.82,10,8,2.25,30.48,35,25,5.16,6.34,36.37,7.38,453.74
1933,19,Female,association_football,DI,123,7380,5718.22,144.94,103.04,22,7,2.38,30.67,37,48,6.97,8.17,46.49,7.76,718.5
1934,24,Female,association_football,DI,61,3660,1145.46,0.0,0.0,0,0,1.13,12.9,4,3,3.87,3.35,18.78,8.73,103.09
1934,24,Female,association_football,DI,130,7800,5065.88,38.86,0.0,6,0,2.87,22.47,56,42,6.45,6.4,38.97,12.78,503.2
1934,24,Female,association_football,DI,87,5220,7043.88,164.14,63.81,16,9,5.54,20.88,44,40,5.74,5.57,80.96,26.52,851.68
1934,24,Female,association_football,DI,87,5220,3282.03,12.77,0.0,2,0,2.12,20.36,27,20,6.57,8.65,37.72,10.4,310.58
1934,24,Female,association_football,DI,106,6360,2526.74,74.63,22.27,7,2,1.6,22.7,10,15,5.38,5.27,23.84,7.04,316.55
1934,24,Female,association_football,DI,89,5340,1509.36,8.25,0.0,2,0,1.05,17.36,6,8,4.63,4.45,16.96,6.06,147.0
1935,24,Female,association_football,DI,82,4920,6686.7,229.51,68.55,30,8,5.22,21.56,45,57,6.61,6.86,81.55,24.22,898.82
1935,24,Female,association_football,DI,86,5160,1384.74,50.09,8.73,7,1,1.14,25.79,9,1,5.59,2.58,16.1,4.41,187.02
1935,24,Female,association_football,DI,93,5580,2745.69,50.25,0.0,5,0,1.86,22.62,8,18,4.27,6.27,29.52,8.21,302.43
1935,24,Female,association_football,DI,81,4860,4823.89,130.58,0.0,20,0,3.62,20.66,43,25,5.92,6.41,59.55,17.51,592.59
1935,24,Female,association_football,DI,87,5220,4610.94,72.67,16.96,7,1,3.86,25.78,32,37,5.6,4.84,53.0,14.98,498.3
1936,18,Female,association_football,DI,88,5280,3695.35,53.63,4.88,4,1,3.07,24.08,31,26,5.31,6.23,41.99,12.75,394.31
1936,18,Female,association_football,DI,88,5280,3977.6,34.35,0.0,4,0,2.41,22.64,50,39,4.66,5.75,45.2,10.66,396.85
1936,18,Female,association_football,DI,78,4680,877.67,0.0,0.0,0,0,0.64,11.91,3,0,2.99,0.0,11.25,5.38,78.99
1936,18,Female,association_football,DI,81,4860,190.77,0.0,0.0,0,0,0.12,9.58,0,0,0.0,0.0,2.36,1.21,17.17
1937,23,Female,association_football,DI,123,7380,1676.49,0.0,0.0,0,0,0.72,18.06,9,13,4.11,4.84,13.63,3.98,150.88
1937,23,Female,association_football,DI,89,5340,3606.71,29.64,6.68,6,1,2.59,23.61,16,37,4.57,5.51,40.52,10.95,367.62
1937,23,Female,association_football,DI,86,5160,2814.93,101.01,5.98,13,1,1.8,23.75,19,15,5.98,4.29,32.73,7.58,373.77
1937,23,Female,association_football,DI,122,7320,8560.59,105.06,85.68,18,6,4.09,22.35,34,30,6.02,5.77,70.17,18.31,925.63
1937,23,Female,association_football,DI,116,6960,380.56,0.0,0.0,0,0,0.21,7.91,2,2,3.94,3.26,3.28,2.69,34.25
1937,23,Female,association_football,DI,87,5220,5736.84,140.76,79.49,16,5,3.84,23.6,25,34,6.0,5.06,65.94,16.27,696.46
1938,23,Female,association_football,DI,99,5940,2506.08,29.18,0.0,6,0,1.72,21.27,11,15,4.87,5.82,25.31,8.1,263.21
1938,23,Female,association_football,DI,105,6300,3429.38,20.9,0.0,3,0,2.46,22.02,19,18,4.46,5.26,32.66,11.19,333.75
1938,23,Female,association_football,DI,128,7680,8879.21,253.73,55.48,23,5,3.35,26.05,85,60,6.63,6.08,69.37,12.87,1091.62
1939,25,Female,association_football,DI,60,3600,1801.29,44.16,11.7,5,1,1.88,22.35,32,15,6.04,5.61,30.02,8.42,216.22
1939,25,Female,association_football,DI,117,7020,1884.92,13.4,0.0,2,0,0.9,21.19,25,20,4.81,5.1,16.11,4.25,185.61
1939,25,Female,association_football,DI,84,5040,3206.09,22.52,0.0,2,0,2.42,22.07,16,10,4.05,4.69,38.17,10.98,312.8
1940,23,Female,association_football,DI,115,6900,1701.15,8.25,0.0,1,0,0.71,23.49,11,5,4.32,4.19,14.79,3.03,162.51
1940,23,Female,association_football,DI,107,6420,5704.18,114.1,71.08,14,3,2.85,26.74,79,60,5.44,6.01,53.31,10.68,657.11
1940,23,Female,association_football,DI,94,5640,3936.34,0.0,0.0,0,0,2.7,19.47,20,24,5.63,5.19,41.88,13.86,354.27
1941,23,Female,association_football,DI,111,6660,499.56,0.0,0.0,0,0,0.24,7.05,0,0,0.0,0.0,4.5,3.47,44.96
1941,23,Female,association_football,DI,98,5880,9364.98,99.05,99.42,12,6,6.15,25.93,30,28,4.31,4.78,95.56,23.74,978.64
1941,23,Female,association_football,DI,114,6840,1590.99,15.82,0.0,2,0,0.69,20.87,19,12,4.6,4.59,13.96,3.31,161.2
1941,23,Female,association_football,DI,78,4680,4289.86,15.55,0.0,3,0,3.71,19.3,31,34,5.54,6.11,55.0,19.23,406.82
1941,23,Female,association_football,DI,71,4260,1843.65,0.0,0.0,0,0,1.44,16.68,4,1,3.79,2.33,25.97,8.66,165.93
1941,23,Female,association_football,DI,96,5760,10090.71,425.41,201.75,64,16,4.68,25.57,58,97,6.07,7.66,105.11,18.29,1484.6
1942,20,Female,association_football,DI,88,5280,3730.47,0.0,0.0,0,0,1.99,17.42,44,50,5.65,5.2,42.39,11.42,335.74
1942,20,Female,association_football,DI,87,5220,6201.87,124.77,4.97,11,1,4.41,24.47,33,35,4.98,5.73,71.29,18.04,696.36
1942,20,Female,association_football,DI,87,5220,9990.14,105.75,10.82,11,1,5.99,24.74,41,53,4.71,5.8,114.83,24.23,1020.94
1943,23,Female,association_football,DI,122,7320,3502.98,69.66,54.32,9,2,1.92,24.26,19,14,6.8,5.49,28.71,7.93,403.93
1943,23,Female,association_football,DI,118,7080,554.95,0.0,0.0,0,0,0.25,7.51,0,0,0.0,0.0,4.7,3.28,49.95
1943,23,Female,association_football,DI,95,5700,3220.81,30.5,5.53,6,1,2.24,19.69,25,16,6.17,4.51,33.9,11.37,333.57
1943,23,Female,association_football,DI,30,1800,329.44,0.0,0.0,0,0,0.96,11.53,0,0,0.0,0.0,10.98,8.32,29.65
1943,23,Female,association_football,DI,61,3660,4190.84,416.6,33.25,40,2,3.38,18.72,29,16,4.98,5.77,68.7,18.04,840.86
1943,23,Female,association_football,DI,118,7080,5989.55,131.94,63.08,17,5,2.55,23.94,31,40,6.84,6.35,50.76,10.65,713.34
1944,20,Female,association_football,DI,84,5040,3670.75,14.01,0.0,2,0,2.79,19.11,15,18,4.43,4.73,43.7,14.62,346.82
1944,20,Female,association_football,DI,91,5460,3065.95,33.57,53.1,5,4,2.02,31.67,11,25,4.73,4.69,33.69,6.37,330.06
1944,20,Female,association_football,DI,75,4500,2581.87,0.0,0.0,0,0,2.15,13.02,29,33,6.29,4.64,34.42,16.53,232.37
1944,20,Female,association_football,DI,120,7200,2507.81,12.2,0.0,1,0,1.33,22.45,19,11,7.25,4.74,20.9,5.93,238.61
1944,20,Female,association_football,DI,93,5580,4121.74,14.49,0.0,2,0,2.41,22.88,34,36,6.07,6.39,44.32,10.55,388.12
1945,22,Female,association_football,DI,64,3840,2406.27,25.71,3.77,4,1,2.04,24.37,18,26,4.78,4.32,37.6,8.39,251.07
1945,22,Female,association_football,DI,86,5160,2324.5,15.06,0.0,1,0,1.48,22.45,21,3,6.89,3.89,27.03,6.61,224.47
1945,22,Female,association_football,DI,91,5460,3609.49,23.2,5.08,2,1,2.23,25.13,49,25,5.0,5.39,39.66,8.88,353.77
1945,22,Female,association_football,DI,121,7260,8392.35,200.6,20.26,19,3,4.13,19.66,39,47,4.47,7.66,69.36,21.01,986.08
1946,24,Female,association_football,DI,70,4200,1624.63,0.0,0.0,0,0,1.41,13.94,0,0,0.0,0.0,23.21,10.12,146.22
1946,24,Female,association_football,DI,82,4920,4289.1,25.58,0.0,6,0,2.92,23.68,38,39,5.45,7.97,52.31,12.32,420.29
1946,24,Female,association_football,DI,118,7080,5572.49,15.23,0.0,1,0,2.84,20.98,17,17,5.07,4.54,47.22,13.55,517.31
1946,24,Female,association_football,DI,86,5160,4779.39,109.28,40.81,12,5,3.15,23.08,30,20,4.86,4.94,55.57,13.65,570.1
1947,22,Female,association_football,DI,93,5580,5527.19,113.35,24.56,11,4,3.2,22.38,16,34,4.75,4.84,59.43,14.29,637.14
1947,22,Female,association_football,DI,60,3600,4751.03,770.63,29.77,53,3,4.0,24.93,28,17,5.08,5.82,79.18,16.06,1239.6
1947,22,Female,association_football,DI,89,5340,5788.62,105.96,98.07,17,9,4.0,27.9,28,29,5.71,6.87,65.04,14.35,687.51
1947,22,Female,association_football,DI,102,6120,1992.55,17.05,0.0,2,0,1.05,23.04,14,9,4.27,4.81,19.53,4.57,198.62
1948,20,Female,association_football,DI,124,7440,6591.02,203.06,13.38,16,1,2.95,25.47,19,15,5.23,5.12,53.15,11.6,811.27
1948,20,Female,association_football,DI,68,4080,3326.36,45.66,0.0,5,0,3.01,23.82,32,21,5.97,5.08,48.92,12.62,350.16
1948,20,Female,association_football,DI,120,7200,2356.09,3.7,0.0,1,0,1.09,18.84,10,1,4.3,2.6,19.63,5.81,217.45
1948,20,Female,association_football,DI,98,5880,3131.95,0.0,0.0,0,0,2.31,19.81,35,35,5.31,5.93,31.96,11.67,281.88
1948,20,Female,association_football,DI,112,6720,6878.03,104.56,56.85,14,5,2.72,26.33,63,52,5.89,6.52,61.41,10.34,761.78
1948,20,Female,association_football,DI,94,5640,1662.96,11.4,0.0,1,0,1.33,20.9,3,2,4.29,4.26,17.69,6.36,161.96
1949,20,Female,association_football,DI,91,5460,3755.86,61.43,0.0,4,0,1.86,22.28,32,10,5.59,4.51,41.27,8.33,401.78
1949,20,Female,association_football,DI,73,4380,3429.92,0.0,0.0,0,0,2.66,13.01,35,35,5.96,8.18,46.99,20.49,308.69
1949,20,Female,association_football,DI,123,7380,5137.92,74.7,23.14,12,2,2.69,26.4,34,42,6.9,5.37,41.77,10.18,561.23
1949,20,Female,association_football,DI,71,4260,2665.39,0.0,0.0,0,0,2.46,17.93,12,23,5.33,4.15,37.54,13.74,239.89
1949,20,Female,association_football,DI,93,5580,4175.16,69.05,4.85,4,1,3.29,21.32,14,21,4.26,6.08,44.89,15.43,450.11
1950,22,Female,association_football,DI,121,7260,2726.38,22.43,0.0,2,0,1.28,20.92,13,14,4.3,4.92,22.53,6.13,269.74
1950,22,Female,association_football,DI,121,7260,5478.09,184.72,54.8,20,5,2.45,28.71,41,50,7.59,7.45,45.27,8.54,721.84
1950,22,Female,association_football,DI,61,3660,1899.42,0.0,0.0,0,0,2.19,15.82,16,7,7.51,4.81,31.14,13.87,170.95
1951,23,Female,association_football,DI,99,5940,4468.18,13.17,0.0,2,0,2.65,21.07,35,35,5.55,6.03,45.13,12.58,418.02
1951,23,Female,association_football,DI,123,7380,4504.82,183.01,1362.85,14,46,2.59,39.23,40,21,5.18,5.48,36.62,6.61,783.0
1951,23,Female,association_football,DI,123,7380,5580.64,163.53,1195.81,22,52,2.6,42.98,47,31,6.67,5.38,45.37,6.05,899.59
1952,20,Female,association_football,DI,120,7200,3571.28,22.62,0.0,3,0,2.16,20.96,30,18,5.21,6.26,29.76,10.32,347.49
1952,20,Female,association_football,DI,95,5700,3837.71,8.7,0.0,1,0,2.36,20.2,10,14,4.36,5.32,40.4,11.7,355.16
1952,20,Female,association_football,DI,95,5700,3517.82,24.81,0.0,4,0,2.27,19.11,34,23,5.58,6.01,37.03,11.87,347.15
1952,20,Female,association_football,DI,123,7380,7884.18,244.92,147.16,26,12,3.66,27.64,51,35,6.18,6.04,64.1,13.26,1032.02
1952,20,Female,association_football,DI,123,7380,4136.01,10.26,0.0,2,0,2.14,16.94,17,14,5.51,5.73,33.63,12.65,385.04
1952,20,Female,association_football,DI,126,7560,5103.33,32.63,89.37,5,3,2.53,28.43,34,16,4.88,4.27,40.5,8.89,510.53
1953,24,Female,association_football,DI,91,5460,906.08,5.2,0.0,1,0,0.64,22.05,6,9,5.52,4.6,9.96,2.9,88.11
1953,24,Female,association_football,DI,84,5040,2184.23,0.0,0.0,0,0,1.44,18.86,2,2,4.43,3.01,26.0,7.65,196.58
1953,24,Female,association_football,DI,120,7200,380.63,0.0,0.0,0,0,0.22,11.08,0,0,0.0,0.0,3.17,1.94,34.26
1953,24,Female,association_football,DI,90,5400,242.8,0.0,0.0,0,0,0.16,13.04,0,0,0.0,0.0,2.7,1.25,21.85
1954,27,Female,association_football,DI,93,5580,2407.51,107.4,23.49,12,2,1.53,23.35,8,21,3.87,5.19,25.89,6.56,344.48
1954,27,Female,association_football,DI,88,5280,5847.8,100.89,10.79,16,2,4.24,23.4,40,42,4.94,5.75,66.45,18.13,657.67
1954,27,Female,association_football,DI,93,5580,10097.51,64.15,12.02,8,1,5.52,21.26,41,58,5.37,5.9,108.58,25.96,987.68
1954,27,Female,association_football,DI,89,5340,3062.01,34.68,49.15,5,2,2.15,25.67,28,10,4.47,4.96,34.4,8.37,324.31
1954,27,Female,association_football,DI,120,7200,3406.07,3.38,0.0,1,0,1.94,17.88,9,14,4.28,5.24,28.38,10.85,311.59
1954,27,Female,association_football,DI,94,5640,7243.45,297.6,20.86,36,2,4.47,21.84,44,58,4.28,6.8,77.06,20.48,999.32
1955,19,Female,association_football,DI,108,6480,4412.3,59.1,65.47,12,4,2.53,28.13,25,28,5.35,6.56,40.85,9.0,490.36
1955,19,Female,association_football,DI,72,4320,2725.6,23.7,0.0,4,0,2.34,19.76,19,23,5.74,4.77,37.86,11.85,274.14
1955,19,Female,association_football,DI,120,7200,5066.11,57.86,0.0,9,0,2.32,20.73,25,36,4.83,6.05,42.22,11.18,526.42
1955,19,Female,association_football,DI,71,4260,2824.68,0.0,0.0,0,0,2.63,17.0,50,43,7.12,9.93,39.78,15.46,254.22
1956,22,Female,association_football,DI,96,5760,2474.63,23.4,16.6,3,1,1.38,27.99,19,14,4.8,6.04,25.78,4.94,253.55
1956,22,Female,association_football,DI,129,7740,734.2,0.0,0.0,0,0,0.4,11.99,0,0,0.0,0.0,5.69,3.38,66.08
1956,22,Female,association_football,DI,61,3660,3910.44,609.71,46.41,46,4,3.66,26.8,32,20,5.67,5.37,64.11,13.67,1007.38
1956,22,Female,association_football,DI,86,5160,3534.34,74.7,0.0,7,0,2.42,21.04,23,18,5.17,5.08,41.1,11.49,399.89
1956,22,Female,association_football,DI,102,6120,3634.77,39.68,59.83,5,1,2.31,25.98,31,20,5.34,4.86,35.63,8.87,377.35
1957,23,Female,association_football,DI,107,6420,4506.84,19.4,0.0,3,0,3.0,20.47,19,32,4.87,5.3,42.12,14.68,429.58
1957,23,Female,association_football,DI,61,3660,2129.54,0.0,0.0,0,0,1.88,16.72,4,1,4.2,4.18,34.91,11.27,191.66
1957,23,Female,association_football,DI,121,7260,450.7,0.0,0.0,0,0,0.23,6.39,0,0,0.0,0.0,3.72,3.64,40.56
1957,23,Female,association_football,DI,59,3540,2559.88,77.39,5.0,12,1,2.18,24.64,34,23,5.06,5.38,43.39,8.86,327.87
1957,23,Female,association_football,DI,119,7140,4129.44,22.11,0.0,3,0,2.25,20.07,10,12,3.21,4.91,34.7,11.19,397.31
1957,23,Female,association_football,DI,124,7440,4129.07,13.0,0.0,1,0,2.18,21.44,13,20,5.51,4.29,33.3,10.17,385.21
1958,23,Female,association_football,DI,79,4740,4569.02,21.77,0.0,4,0,3.59,20.39,30,27,4.46,6.27,57.84,17.63,439.73
1958,23,Female,association_football,DI,89,5340,1518.77,12.13,0.0,1,0,1.07,19.34,11,3,4.6,3.98,17.06,5.52,149.6
1958,23,Female,association_football,DI,50,3000,2161.61,195.96,147.35,19,9,2.58,25.36,19,13,6.33,5.45,43.23,10.19,444.42
1958,23,Female,association_football,DI,121,7260,419.8,0.0,0.0,0,0,0.24,7.07,0,0,0.0,0.0,3.47,3.35,37.78
1959,21,Female,association_football,DI,99,5940,1569.85,31.57,45.33,6,2,0.9,26.91,2,6,3.03,6.34,15.86,3.36,188.33
1959,21,Female,association_football,DI,68,4080,1821.68,0.0,0.0,0,0,1.29,11.06,0,0,0.0,0.0,26.79,11.63,163.95
1959,21,Female,association_football,DI,105,6300,2811.76,72.91,23.42,9,3,1.97,23.16,23,19,5.94,4.85,26.78,8.5,347.94
1959,21,Female,association_football,DI,83,4980,786.4,0.0,0.0,0,0,0.59,11.28,3,0,3.47,0.0,9.47,5.27,70.78
1959,21,Female,association_football,DI,77,4620,5047.11,122.42,67.12,14,3,4.76,23.64,29,39,5.53,5.54,65.55,20.16,602.35
1960,27,Female,association_football,DI,121,7260,3136.82,0.0,0.0,0,0,1.55,17.18,42,21,6.22,6.16,25.92,9.04,282.31
1960,27,Female,association_football,DI,88,5280,3114.97,0.0,0.0,0,0,2.26,15.28,17,11,4.13,3.91,35.4,14.78,280.35
1960,27,Female,association_football,DI,93,5580,476.45,0.0,0.0,0,0,0.29,17.99,1,1,3.16,3.79,5.12,1.64,42.88
1960,27,Female,association_football,DI,58,3480,1910.41,34.75,11.84,6,1,1.71,25.18,35,15,5.61,5.22,32.94,6.79,219.4
1960,27,Female,association_football,DI,99,5940,3860.74,0.0,0.0,0,0,1.93,19.81,18,24,4.37,6.97,39.0,9.75,347.47
1960,27,Female,association_football,DI,92,5520,7578.92,248.61,77.26,28,9,4.57,28.61,48,52,7.09,6.94,82.38,15.96,997.75
1961,29,Female,association_football,DI,92,5520,4820.95,45.6,4.58,8,1,3.76,22.31,37,36,5.85,5.61,52.4,16.84,494.15
1961,29,Female,association_football,DI,91,5460,6426.74,104.04,92.21,12,5,3.84,27.87,35,47,5.17,6.09,70.62,13.78,715.56
1961,29,Female,association_football,DI,123,7380,259.29,0.0,0.0,0,0,0.12,9.86,0,0,0.0,0.0,2.11,1.17,23.34
1962,18,Female,association_football,DI,88,5280,1888.97,0.0,0.0,0,0,1.4,19.66,7,3,3.32,3.61,21.47,7.11,170.01
1962,18,Female,association_football,DI,89,5340,5124.78,10.43,0.0,3,0,3.15,21.13,45,40,7.4,6.97,57.58,14.91,476.89
1962,18,Female,association_football,DI,126,7560,4846.9,30.61,0.0,3,0,2.59,18.12,21,18,4.41,5.02,38.47,14.32,469.39
1962,18,Female,association_football,DI,87,5220,5560.08,152.49,17.75,15,2,3.27,22.5,30,44,4.94,4.88,63.91,14.51,676.33
1962,18,Female,association_football,DI,148,8880,5270.74,71.88,36.35,9,2,2.24,28.96,58,57,6.66,6.97,35.61,7.72,565.08
1962,18,Female,association_football,DI,118,7080,7932.12,334.26,122.93,37,14,4.22,23.48,51,41,5.42,8.41,67.22,17.96,1143.29
1963,16,Female,association_football,DI,118,7080,1932.36,15.27,0.0,1,0,1.21,22.68,10,8,5.53,4.64,16.38,5.35,189.56
1963,16,Female,association_football,DI,63,3780,1968.88,4.97,0.0,1,0,2.12,21.66,15,15,6.25,5.33,31.25,9.77,183.62
1963,16,Female,association_football,DI,90,5400,519.11,0.0,0.0,0,0,0.32,7.43,0,0,0.0,0.0,5.77,4.33,46.72
1963,16,Female,association_football,DI,108,6480,532.32,0.0,0.0,0,0,0.31,15.75,0,0,0.0,0.0,4.93,1.99,47.91
1963,16,Female,association_football,DI,127,7620,6520.59,53.84,0.0,6,0,3.36,19.62,50,46,4.89,6.06,51.34,17.14,646.56
1964,23,Female,association_football,DI,122,7320,5035.79,68.4,0.0,9,0,2.7,23.96,39,20,5.47,5.51,41.28,11.27,532.9
1964,23,Female,association_football,DI,99,5940,5826.85,226.16,161.3,33,15,3.18,25.62,34,47,5.14,6.55,58.86,12.43,854.56
1964,23,Female,association_football,DI,23,1380,1616.06,104.37,170.34,12,10,4.43,25.33,11,8,5.08,4.29,70.26,17.5,303.62
1964,23,Female,association_football,DI,85,5100,510.57,0.0,0.0,0,0,0.39,7.18,0,0,0.0,0.0,6.01,5.49,45.95
1964,23,Female,association_football,DI,93,5580,3330.6,10.53,0.0,1,0,2.04,20.99,9,7,5.27,4.63,35.81,9.72,311.03
1964,23,Female,association_football,DI,121,7260,4001.37,43.1,0.0,5,0,1.93,23.14,16,10,5.54,5.09,33.07,8.33,409.81
1965,20,Female,association_football,DI,118,7080,1826.25,0.0,0.0,0,0,0.94,17.17,23,14,5.49,5.46,15.48,5.5,164.36
1965,20,Female,association_football,DI,98,5880,4677.22,48.96,29.21,6,2,2.87,24.33,16,20,5.08,4.67,47.73,11.79,484.33
1965,20,Female,association_football,DI,59,3540,2236.8,0.0,0.0,0,0,2.06,17.82,22,8,6.18,5.17,37.91,11.54,201.31
1965,20,Female,association_football,DI,94,5640,4055.47,7.18,0.0,1,0,2.07,21.52,22,16,4.93,6.52,43.14,9.64,373.62
1965,20,Female,association_football,DI,118,7080,5681.58,48.15,0.0,7,0,2.35,26.24,34,44,5.02,6.64,48.15,8.97,568.58
1966,19,Female,association_football,DI,94,5640,4996.26,708.09,0.0,46,0,3.65,24.09,38,1,4.83,3.06,53.15,15.14,1179.7
1966,19,Female,association_football,DI,108,6480,5118.35,81.92,0.0,8,0,2.24,21.95,19,18,4.49,5.36,47.39,10.2,551.32
1966,19,Female,association_football,DI,59,3540,3605.38,35.86,0.0,2,0,3.84,21.71,23,10,5.62,5.04,61.11,17.69,360.88
